fecha_publicacion_ta;c1;c2;;enlace_infocomplementaria;;;;;;;enlace_tramites
14-09-2022;;;;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Solicitud+de+cuota+mortuoria+auxilio+funerario.pdf/56bebeb1-7c75-49c2-905b-bd247d788ecd?version=1.0 target=_blankFicha de Trámite - Solicitud de Cuota Mortuoria Auxilio Funerario/a;;;;;;;No tiene
14-09-2022;;;;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Solicitud+de+visaci%C3%B3n+del+Bono+de+Reconocimiento.pdf/a71b882d-aac9-4441-adf9-6ffb33653df1?version=1.0 target=_blankFicha de Trámite - Solicitud de Bono de Reconocimiento/a;;;;;;;No tiene
14-09-2022;;;;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Solicitud+de+pago+de++haberes+insolutos.pdf/78c67e81-6357-4b49-8d7e-09c50baedfab?version=1.0 target=_blankFicha de Trámite - Solicitud de Haberes Insolutos/a;;;;;;;No tiene
14-09-2022;;;;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Solicitud+de+Pensi%C3%B3n+de+Retiro+Gendarmer%C3%ADa+yo+Dipreca.pdf/772888e5-dfab-43a7-9e05-eda2a2adcce0?version=1.0 target=_blankFicha de Trámite - Solicitud de Pensión de Retiro /a;;;;;;;No tiene
14-09-2022;;;;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Solicitud+de+Pensi%C3%B3n+de+Retiro+Gendarmer%C3%ADa+yo+Dipreca.pdf_1513266486336/10d332a2-aa2e-43e0-9581-7c4106d5f79e?version=1.0 target=_blankFicha de Trámite - Solicitud de Pensión de Retiro/a;;;;;;;No tiene
14-09-2022;;;;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SOLICITUD+PRESTAMO+DE+AUXILIO.pdf/0a83175b-0f2c-468d-b441-98ea3e0b02bf?version=1.0 target=_blankFicha de Trámite - Solicitud de Préstamo de Auxilio/a;;;;;;;No tiene
14-09-2022;;;;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Solicitud+de+Pr%C3%A9stamo+por+Diferencia+del+Arancel+M%C3%A9dico.pdf/9164fccf-b552-49b8-afce-11caac856051?version=1.0 target=_blankFicha de Trámite - Solicitud de Préstamo por Diferencia del Arancel Médico/a;;;;;;;No tiene
14-09-2022;;;;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SOLICITUD+DE+PRESTAMO+HABITACIONAL.pdf/84bcc1ad-a47a-4782-b8ae-ec3fb2f16330?version=1.0 target=_blankFicha de Trámite - Solicitud de Préstamo Habitacional/a;;;;;;;No tiene
14-09-2022;;;;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Solicitud+de+Pr%C3%A9stamo+M%C3%A9dico+Art.+45.pdf_1513266606449/42b3b440-b568-4ed5-b717-ee8f0fc3261a?version=1.0 target=_blankFicha de Trámite - Solicitud de Préstamo Médico Art. 45/a;;;;;;;No tiene
14-09-2022;;;;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Solicitud+de+pago+de+excedente+de+la+Cuota+Mortuoria.pdf/2bb71993-7789-492a-9900-41f1f103b820?version=1.0 target=_blankFicha de Trámite - Solicitud de pago de excedente de la Cuota Mortuoria/a;;;;;;;No tiene
14-09-2022;;;;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Solicitud+de+Bonificaci%C3%B3n+Ley+G%C3%A1lvez+art%C3%ADculo+19%C2%B0%20Ley+N%C2%B015386.pdf/f392c4c4-e72e-401b-b339-bd7a3fba98d5?version=1.0 target=_blankFicha de Trámite - Solicitud de Bonificación Ley Gálvez artículo 19 Ley N15386/a;;;;;;;No tiene
14-09-2022;;;;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SINID684+Solicitud+liquidaci%C3%B3n+del+Bono+de+Reconocimiento.pdf/73cd7278-95fa-497c-9fcc-e571415f29f4?version=1.0 target=_blankFicha de Trámite - Solicitud liquidación del Bono de Reconocimiento/a;;;;;;;No tiene
14-09-2022;;;;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/5336+Solicitud+de+reemplazo+o+anulaci%C3%B3n+de+cheque.pdf/dad9571c-65bf-4a0c-b838-ff4d36ad004a?version=1.0 target=_blankFicha de Trámite - Solicitud de reemplazo o anulación de cheque/a;;;;;;;No tiene
14-09-2022;;;;Sin informacion;;;;;;;https://www.hacienda.cl/ministerio/tramites-ante-el-ministerio/solicitud-de-beneficio-credito-iva-a-la-construccion-de-instituciones-de target=_blankEnlace/a
14-09-2022;;;;Sin informacion;;;;;;;https://www.hacienda.cl/ministerio/tramites-ante-el-ministerio/solicitud-de-exencion-de-impuesto-de-primera-categoria-para-instituciones-de target=_blankEnlace/a
14-09-2022;;;;Sin informacion;;;;;;;https://www.hacienda.cl/ministerio/tramites-ante-el-ministerio/solicitud-de-exencion-de-iva-para-importaciones-de-bienes-de-capital target=_blankEnlace/a
14-09-2022;;;;http://www.uaf.cl/contactenos/contacto.aspx target=_blankEnlace/a;;;;;;;http://www.uaf.cl/contactenos/contacto.aspx target=_blankEnlace/a
14-09-2022;;;;http://www.uaf.cl/contactenos/solicitud.aspx target=_blankEnlace/a;;;;;;;http://www.uaf.cl/contactenos/solicitud.aspx target=_blankEnlace/a
14-09-2022;;;;http://www.uaf.cl/ target=_blankEnlace/a;;;;;;;http://www.uaf.cl/ target=_blankEnlace/a
14-09-2022;;;;http://www.uaf.cl/ target=_blankEnlace/a;;;;;;;http://www.uaf.cl/ target=_blankEnlace/a
14-09-2022;;;;http://www.uaf.cl/entidades/registro.aspx target=_blankEnlace/a;;;;;;;http://www.uaf.cl/entidades/registro.aspx target=_blankEnlace/a
14-09-2022;;;;https://ayuda.mercadopublico.cl/autoatencion/ target=_blankEnlace/a;;;;;;;https://www.mercadopublico.cl/Home/Autenticacion?esNuevaHome=true target=_blankEnlace/a
14-09-2022;;;;https://ayuda.mercadopublico.cl/autoatencion/secciondeayuda/articulo/?c=CAT-010001&s=CAT-01001011&a=KA-01292 target=_blankEnlace/a;;;;;;;https://www.mercadopublico.cl/Home/Autenticacion?esNuevaHome=true target=_blankEnlace/a
14-09-2022;;;;https://ayuda.mercadopublico.cl/autoatencion/secciondeayuda/articulo/?c=CAT-010001&s=CAT-01001011&a=KA-01292 target=_blankEnlace/a;;;;;;;https://www.mercadopublico.cl/Home/Autenticacion?esNuevaHome=true target=_blankEnlace/a
14-09-2022;;;;https://www.chileatiende.gob.cl/fichas/550-modificacion-de-razon-social-y-o-cambio-de-administrador-en-mercado-publico target=_blankEnlace/a;;;;;;;https://ayuda.mercadopublico.cl/ingresosolicitudes/ target=_blankEnlace/a
14-09-2022;;;;https://ayuda.mercadopublico.cl/autoatencion/secciondeayuda/articulo/?c=CAT-010010&s=CAT-0100102&a=KA-01290 target=_blankEnlace/a;;;;;;;https://ayuda.mercadopublico.cl/ingresosolicitudes/ target=_blankEnlace/a
14-09-2022;;;;https://ayuda.mercadopublico.cl/autoatencion/secciondeayuda/articulo/?c=CAT-01006&s=CAT-010061&a=KA-01067%20https://www.chileatiende.gob.cl/fichas/541-consultas-reclamos-o-sugerencias-a-chile-compra target=_blankEnlace/a;;;;;;;https://ayuda.mercadopublico.cl/reclamosodenuncias/reclamoaOOPP/ target=_blankEnlace/a
14-09-2022;;;;https://ayuda.mercadopublico.cl/autoatencion/secciondeayuda/articulo/?c=CAT-01005&s=CAT-010052&a=KA-01389%20https://www.chileatiende.gob.cl/fichas/544-capacitaciones-para-participar-en-chile-compra-a-traves-de-mercado-publico target=_blankEnlace/a;;;;;;;https://capacitacion.chilecompra.cl/ target=_blankEnlace/a
14-09-2022;;;;https://www.chileatiende.gob.cl/fichas/538-inscripcion-en-el-registro-electronico-oficial-de-proveedores-del-estado target=_blankEnlace/a;;;;;;;https://www.mercadopublico.cl/Home/Autenticacion?esNuevaHome=true&_ga=2.184623018.2017961531.1599853248-1750283138.1599853248 target=_blankEnlace/a
14-09-2022;;;;https://ayuda.mercadopublico.cl/autoatencion/secciondeayuda/articulo/?c=CAT-01007&s=CAT-010071&a=KA-01229 target=_blankEnlace/a;;;;;;;https://www.mercadopublico.cl/Home/Autenticacion?esNuevaHome=true&_ga=2.184623018.2017961531.1599853248-1750283138.1599853248 target=_blankEnlace/a
14-09-2022;;;;https://www.chileatiende.gob.cl/fichas/69087-inscripcion-como-particular-para-acreditarse-en-compras-publicas target=_blankEnlace/a;;;;;;;https://capacitacion.chilecompra.cl/course/view.php?id=3858 target=_blankEnlace/a
14-09-2022;;;;https://www.chileatiende.gob.cl/fichas/68465-certificado-de-indisponibilidad target=_blankEnlace/a;;;;;;;https://ayuda.mercadopublico.cl/ingresosolicitudes/ target=_blankEnlace/a
14-09-2022;;;;https://ayuda.mercadopublico.cl/search/?logicalNames=&q=tarifas target=_blankEnlace/a;;;;;;;https://www.mercadopublico.cl/Home/Autenticacion?esNuevaHome=true target=_blankEnlace/a
14-09-2022;;;;https://www.chilecompra.cl/eres-empresaria-accede-a-miles-de-oportunidades-de-negocio-2/sello-empresa-mujer/ target=_blankEnlace/a;;;;;;;https://ayuda.mercadopublico.cl/ingresosolicitudes/ target=_blankEnlace/a
14-09-2022;;;;Sin informacion;;;;;;;http://www.scj.gob.cl/atencion-ciudadana/consultas target=_blankFormulario electrónico de consultas/a
14-09-2022;;;;Sin informacion;;;;;;;http://www.scj.gob.cl/atencion-ciudadana/denuncias target=_blankFormulario electrónico de Denuncias /a
14-09-2022;;;;Sin informacion;;;;;;;http://www.scj.gob.cl/atencion-ciudadana/quejas-sugerencias-y-felicitaciones target=_blankFormulario electrónico de Quejas Sugerencias y Felicitaciones/a
14-09-2022;;;;http://www.scj.gob.cl/sites/default/files/2018-07/guia_para_la_tramitacion_de_reclamos.pdf target=_blankGuía para la tramitación de reclamos/a;;;;;;;http://www.scj.gob.cl/atencion-ciudadana/reclamos target=_blankFormulario electrónico de reclamos/a
14-09-2022;;;;Sin informacion;;;;;;;https://www.portaltransparencia.cl/PortalPdT/ingreso-sai-v2?idOrg=995 target=_blankEnlace/a
14-09-2022;;;;http://radioscomunitarias.msgg.gob.cl/ target=_blankMás información sobre el trámite/a;;;;;;;No tiene
14-09-2022;;;;http://fondodefortalecimiento.gob.cl/solicita-tu-inscripcion/ target=_blankMás información sobre el trámite/ahttps://fondodefortalecimiento.gob.cl/contacto/ target=_blankDirección trámite presencial/a;;;;;;;http://www.fondosconcursables.msgg.gob.cl/msggFondosFrontOffice/www/nolog/Login.aspx target=_blankMás información sobre el trámite/a
14-09-2022;;;;http://www.fondosconcursables.msgg.gob.cl/msggFondosFrontOffice/www/nolog/Login.aspx target=_blankEnlace/a;;;;;;;http://fondodefortalecimiento.gob.cl/solicita-tu-inscripcion/ target=_blankEnlace/a
14-09-2022;;;;http://www.subpesca.cl/portal/619/w3-article-12200.html target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;http://www.subpesca.cl/portal/619/w3-article-12182.html target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;http://www.subpesca.cl/portal/619/w3-article-909.html target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;http://www.subpesca.cl/portal/619/w3-article-12194.html target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;http://www.subpesca.cl/portal/619/w3-article-12193.html target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;http://www.subpesca.cl/portal/615/articles-80636_documento.pdf target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;http://www.subpesca.cl/portal/619/w3-article-12199.html target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;http://www.subpesca.cl/portal/619/w3-article-12202.html target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;http://epsilon.fosis.cl/transparenciaactiva/Consulta_regpub.aspx target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;Sin informacion;;;;;;;http://certificados.mineduc.cl/mvc/home/index target=_blankhttp://certificados.mineduc.cl/mvc/home/index/a
14-09-2022;;;;Sin informacion;;;;;;;https://barrancas.educacionpublica.cl/atencion-ciudadana-2/ target=_blankAcceso a formulario/a
14-09-2022;;;;https://www.leylobby.gob.cl/instituciones/AJ016/cargos-pasivos target=_blankNomina de sujetos pasivos/a;;;;;;;https://www.leylobby.gob.cl/instituciones/AJ016 target=_blankSolicita una audiencia aquí/a
14-09-2022;;;;https://drive.google.com/file/d/1Qvp3fSw619fsOjRaOQpO6joP-xmo19Dc/view?usp=sharing target=_blankResolución Exenta N10 de 2018/a;;;;;;;https://www.portaltransparencia.cl/PortalPdT/ingreso-sai-v2?idOrg=328900 target=_blankSolicitia información aquí/a
14-09-2022;;;;Sin informacion;;;;;;;https://www.portaltransparencia.cl/PortalPdT/web/guest/directorio-de-organismos-regulados?p_p_id=pdtorganismos_WAR_pdtorganismosportlet&orgcode=82ff5e633faa81e01f4f22a662fe0bb9 target=_blankEnlace/a
14-09-2022;;;;http://www.educacionpublica.cl/ target=_blankEnlace/a;;;;;;;https://www.portaltransparencia.cl/PortalPdT/ingreso-sai-v2?idOrg=328950 target=_blankEnlace Solicitud de Acceso a la Información Pública/a
14-09-2022;;;;Sin informacion;;;;;;;No tiene
14-09-2022;;;;Sin informacion;;;;;;;https://www.portaltransparencia.cl/PortalPdT/web/guest/directorio-de-organismos-regulados?p_p_id=pdtorganismos_WAR_pdtorganismosportlet&orgcode=556cf00ace5dcab9960e11075ddfebbd target=_blankENLACE/a
12-09-2022;;;;Sin informacion;;;;;;;https://srd.sesuperior.cl/sgrd/login.html target=_blankEnlace/a
12-09-2022;;;;Sin informacion;;;;;;;https://srd.sesuperior.cl/sgrd/login.html target=_blankEnlace/a
12-09-2022;;;;Sin informacion;;;;;;;https://www.portaltransparencia.cl/PortalPdT/ingreso-sai-v2?idOrg=653 target=_blankEnlace/a
12-09-2022;;;;Sin informacion;;;;;;;https://www.portaltransparencia.cl/PortalPdT/descargar-formulario-de-solicitud-de-informacion target=_blankEnlace/a
12-09-2022;;;;Sin informacion;;;;;;;http://certificados.mineduc.cl/mvc/home/index target=_blankEnlace/a
12-09-2022;;;;https://www.leylobby.gob.cl/instituciones/AJ026/cargos-pasivos?todos=1 target=_blankNómina de sujetos pasivos/a;;;;;;;https://www.leylobby.gob.cl/instituciones/AJ026 target=_blankSolicita Audiencia Aqui/a
12-09-2022;;;;https://www.portaltransparencia.cl/PortalPdT/ingreso-sai-v2?idOrg=330551 target=_blankFormulario en linea para solicitar información/a;;;;;;;https://www.portaltransparencia.cl/PortalPdT/descargar-formulario-de-solicitud-de-informacion target=_blankFormulario para solicitar información en oficinas de atención/a
12-09-2022;;;;http://www.slepatacama.cl/ target=_blankwww.slepatacama.cl/a;;;;;;;No tiene
12-09-2022;;;;http://www.slepatacama.cl/ target=_blankwww.slepatacama.cl/a;;;;;;;No tiene
12-09-2022;;;;http://www.slepatacama.cl/ target=_blankwww.slepatacama.cl/a;;;;;;;No tiene
12-09-2022;;;;http://www.slepatacama.cl/ target=_blankwww.slepatacama.cl/a;;;;;;;No tiene
12-09-2022;;;;Sin informacion;;;;;;;No tiene
12-09-2022;;;;Sin informacion;;;;;;;https://www.leylobby.gob.cl/instituciones/AJ028 target=_blankEnlace/a
12-09-2022;;;;Sin informacion;;;;;;;No tiene
12-09-2022;;;;Sin informacion;;;;;;;No tiene
12-09-2022;;;;Sin informacion;;;;;;;No tiene
12-09-2022;;;;Sin informacion;;;;;;;No tiene
12-09-2022;;;;Sin informacion;;;;;;;No tiene
12-09-2022;;;;Sin informacion;;;;;;;No tiene
12-09-2022;;;;Sin informacion;;;;;;;No tiene
12-09-2022;;;;Sin informacion;;;;;;;No tiene
12-09-2022;;;;Sin informacion;;;;;;;No tiene
12-09-2022;;;;Sin informacion;;;;;;;No tiene
12-09-2022;;;;https://www.leychile.cl/Navegar?idNorma=1039679&idVersion=2016-03-31 target=_blankEnlace/a;;;;;;;No tiene
12-09-2022;;;;http://www.sml.gob.cl/portal_ta/2018/01_Actos_diario_oficial/2018_resol_856_Norma_alcoholemia_pag_3_41.pdf target=_blankEnlace/a;;;;;;;No tiene
12-09-2022;;;;https://www.leychile.cl/Navegar?idNorma=1088868&idParte target=_blankEnlace/a;;;;;;;No tiene
12-09-2022;;;;http://www.sml.gob.cl/index.php/analisis-de-restos-oseos-de-larga-data/ target=_blankEnlace/a;;;;;;;No tiene
12-09-2022;;;;http://www.sml.gob.cl/index.php/autopsia-e-identificacion-medico-legal/ target=_blankEnlace/a;;;;;;;No tiene
12-09-2022;;;;http://www.sml.gob.cl/index.php/constatacion-de-delitos-sexuales/ target=_blankEnlace/a;;;;;;;No tiene
12-09-2022;;;;http://www.sml.gob.cl/index.php/constatacion-de-lesiones/ target=_blankEnlace/a;;;;;;;No tiene
12-09-2022;;;;http://www.sml.gob.cl/index.php/verificacion-de-presuntas-desgracias/ target=_blankEnlace/a;;;;;;;No tiene
12-09-2022;;;;Sin informacion;;;;;;;No tiene
14-09-2022;;;;https://www.leychile.cl/Navegar?idNorma=18047&idVersion=1999-07-21 target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;http://www.leychile.cl/Navegar?idNorma=29636&idVersion=2016-11-22 target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;Sin informacion;;;;;;;No tiene
14-09-2022;;;;Sin informacion;;;;;;;No tiene
14-09-2022;;;;http://www.sml.gob.cl/index.php/instituto-carlos-ybar/ target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;http://www.sml.gob.cl/index.php/oirs/ target=_blankEnlace/a;;;;;;;http://www.sml.cl/siac/pagina_virtual.php target=_blankEnlace/a
14-09-2022;;;;http://www.sml.gob.cl/index.php/bioquimica-y-criminalistica/ target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;http://www.sml.gob.cl/index.php/examenes-psiquiatricos-y-psicologicos/ target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;https://www.chileatiende.gob.cl/fichas/3295-guia-de-atencion-para-re-evaluacion-medica-de-licencias-de-conducir-rechazada-por-el-municipio target=_blankEnlace/ahttp://www.sml.gob.cl/index.php/apelaciones-de-licencias-de-conducir/ target=_blank__Enlace/a;;;;;;;No tiene
14-09-2022;;;;http://www.leychile.cl/Navegar?idNorma=282142&idVersion=2008-11-25 target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;Sin informacion;;;;;;;No tiene
14-09-2022;;;;Sin informacion;;;;;;;No tiene
14-09-2022;;;;https://www.portaltransparencia.cl/PortalPdT/web/guest/directorio-de-organismos-regulados?p_p_id=pdtorganismos_WAR_pdtorganismosportlet&orgcode=4822be1878b3cfb95230ff98fef6efcc target=_blankEnlace/a;;;;;;;https://www.portaltransparencia.cl/PortalPdT/web/guest/directorio-de-organismos-regulados?p_p_id=pdtorganismos_WAR_pdtorganismosportlet&orgcode=4822be1878b3cfb95230ff98fef6efcc target=_blankEnlace/a
14-09-2022;;;;http://www.sml.gob.cl/index.php/toxicologia/ target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;http://www.cajmetro.cl/atencion-a-victimas-de-delitos-violentos/ target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;http://www.cajmetro.cl/servicio-de-orientacion-e-informacion/ target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;http://www.cajmetro.cl/prevencion-y-promocion-de-derechos/ target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;http://www.cajmetro.cl/representacion-judicial/ target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;http://www.cajmetro.cl/resolucion-alternativa-de-conflictos/ target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;http://www.cajta.cl/nosotros/servicios/prestaciones target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;http://www.cajta.cl/nosotros/servicios/prestaciones target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;http://www.cajta.cl/nosotros/servicios/prestaciones target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;Sin informacion;;;;;;;No tiene
14-09-2022;;;;http://www.cajta.cl/nosotros/servicios/prestaciones target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;http://www.cajbiobio.cl/Servicios_EspecializadosV2.aspx?Me_Id=3 target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;http://www.cajbiobio.cl/Servicios_EspecializadosV2.aspx?Me_Id=4 target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;http://www.cajbiobio.cl/transparencia/MECANISMO PARTICIPACION-OIRS VIRTUAL.pdf target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;http://www.cajbiobio.cl/ServiciosV2.aspx?Me_Id=7 target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;http://www.cajbiobio.cl/ServiciosV2.aspx?Me_Id=9 target=_blankEnlace/a;;;;;;;No tiene
14-09-2022;;;;https://ddhh.minjusticia.gob.cl/certificadotodotramite target=_blankEnlace/a;;;;;;;https://subddhh.cerofilas.gob.cl/ target=_blankEnlace/a
14-09-2022;;;;http://ddhh.minjusticia.gob.cl/tramites/certificadovictima/ target=_blankEnlace/a;;;;;;;https://subddhh.cerofilas.gob.cl/ target=_blankEnlace/a
14-09-2022;;;;https://ddhh.minjusticia.gob.cl/tramites/consultacausa/ target=_blankEnlace/a;;;;;;;https://subddhh.cerofilas.gob.cl/ target=_blankEnlace/a
14-09-2022;;;;https://ddhh.minjusticia.gob.cl/tramites/ target=_blankEnlace/a;;;;;;;https://portal.fondos.gob.cl/Ficha/MJyDH/ffcsm target=_blankEnlace/a
14-09-2022;;;;Sin informacion;;;;;;;https://www.isl.gob.cl/tramites_servicios/certificado-de-calidad-de-pensionado-con-seguro-social/ target=_blankEnlace/a
14-09-2022;;;;Sin informacion;;;;;;;https://www.isl.gob.cl/tramites_servicios/certificado-de-subsidio-de-incapacidad-laboral-isl/ target=_blankEnlace/a
14-09-2022;;;;Sin informacion;;;;;;;https://www.isl.gob.cl/tramites_servicios/solicitud-de-informacion-reclamos-y-sugerencias-oirs/ target=_blankEnlace/a
14-09-2022;;;;Sin informacion;;;;;;;https://www.isl.gob.cl/tramites_servicios/denuncia-individual-de-accidente-del-trabajo-diat/ target=_blankEnlace/a
14-09-2022;;;;Sin informacion;;;;;;;https://www.isl.gob.cl/tramites_servicios/denuncia-individual-de-accidente-del-trabajo-diat-o-de-enfermedad-profesional-diep/ target=_blankEnlace/a
14-09-2022;;;;Sin informacion;;;;;;;https://www.isl.gob.cl/tramites_servicios/devolucion-de-cotizaciones-isl/ target=_blankEnlace/a
