organismo_codigo;fecha_publicacion;anyo;mes;fecha;activado;descripcion
CM008;15-11-2021;2021;Julio;31-07-2021;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2021;Julio;31-07-2021;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2021;Julio;31-07-2021;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2021;Junio;30-06-2021;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2021;Junio;30-06-2021;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2021;Junio;30-06-2021;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2021;Mayo;31-05-2021;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2021;Mayo;31-05-2021;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2021;Mayo;31-05-2021;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2021;Mayo;31-05-2021;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2021;Abril;30-04-2021;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2021;Abril;30-04-2021;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2021;Abril;30-04-2021;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2021;Marzo;31-03-2021;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2021;Marzo;31-03-2021;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2021;Marzo;31-03-2021;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2021;Marzo;31-03-2021;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2021;Febrero;28-02-2021;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2021;Febrero;28-02-2021;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2021;Febrero;28-02-2021;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2021;Enero;31-01-2021;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2020;Diciembre;31-12-2020;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2020;Diciembre;31-12-2020;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2020;Noviembre;30-11-2020;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2020;Noviembre;30-11-2020;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2020;Noviembre;30-11-2020;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2020;Noviembre;30-11-2020;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2020;Octubre;31-10-2020;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2020;Octubre;31-10-2020;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2020;Septiembre;30-09-2020;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2020;Septiembre;30-09-2020;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2020;Septiembre;30-09-2020;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2020;Abril;30-04-2020;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2020;Abril;30-04-2020;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2020;Abril;30-04-2020;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2020;Abril;30-04-2020;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2020;Abril;30-04-2020;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2020;Abril;30-04-2020;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2020;Agosto;31-08-2020;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2020;Agosto;31-08-2020;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2020;Agosto;31-08-2020;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2020;Agosto;31-08-2020;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2020;Agosto;31-08-2020;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2020;Agosto;31-08-2020;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2020;Julio;31-07-2020;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2020;Julio;31-07-2020;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2020;Julio;31-07-2020;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2020;Julio;31-07-2020;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2020;Julio;31-07-2020;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2020;Julio;31-07-2020;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2020;Mayo;31-05-2020;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2020;Mayo;31-05-2020;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2020;Mayo;31-05-2020;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2020;Mayo;31-05-2020;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2020;Mayo;31-05-2020;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2020;Mayo;31-05-2020;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2020;Febrero;29-02-2020;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2020;Febrero;29-02-2020;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2020;Febrero;29-02-2020;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2020;Febrero;29-02-2020;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2020;Febrero;29-02-2020;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2020;Febrero;29-02-2020;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2020;Enero;31-01-2020;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2020;Enero;31-01-2020;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2020;Enero;31-01-2020;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2020;Enero;31-01-2020;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2020;Enero;31-01-2020;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2020;Enero;31-01-2020;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2020;Marzo;31-03-2020;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2020;Marzo;31-03-2020;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2020;Marzo;31-03-2020;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2020;Marzo;31-03-2020;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2020;Marzo;31-03-2020;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2020;Marzo;31-03-2020;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2020;Junio;30-06-2020;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2020;Junio;30-06-2020;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2020;Junio;30-06-2020;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2020;Junio;30-06-2020;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2020;Junio;30-06-2020;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2020;Junio;30-06-2020;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2019;Noviembre;30-11-2019;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2019;Noviembre;30-11-2019;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2019;Noviembre;30-11-2019;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2019;Noviembre;30-11-2019;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2019;Noviembre;30-11-2019;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2019;Noviembre;30-11-2019;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2019;Octubre;31-10-2019;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2019;Octubre;31-10-2019;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2019;Octubre;31-10-2019;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2019;Octubre;31-10-2019;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2019;Octubre;31-10-2019;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2019;Octubre;31-10-2019;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2019;Septiembre;30-09-2019;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2019;Septiembre;30-09-2019;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2019;Septiembre;30-09-2019;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2019;Septiembre;30-09-2019;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2019;Septiembre;30-09-2019;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2019;Septiembre;30-09-2019;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2019;Julio;31-07-2019;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2019;Julio;31-07-2019;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2019;Julio;31-07-2019;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2019;Julio;31-07-2019;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2019;Julio;31-07-2019;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2019;Julio;31-07-2019;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2019;Mayo;31-05-2019;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2019;Mayo;31-05-2019;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2019;Mayo;31-05-2019;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2019;Mayo;31-05-2019;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2019;Mayo;31-05-2019;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2019;Mayo;31-05-2019;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2019;Abril;30-04-2019;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2019;Abril;30-04-2019;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2019;Abril;30-04-2019;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2019;Abril;30-04-2019;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2019;Abril;30-04-2019;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2019;Abril;30-04-2019;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2019;Marzo;31-03-2019;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2019;Marzo;31-03-2019;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2019;Marzo;31-03-2019;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2019;Marzo;31-03-2019;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2019;Marzo;31-03-2019;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2019;Marzo;31-03-2019;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2019;Enero;31-01-2019;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2019;Enero;31-01-2019;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2019;Enero;31-01-2019;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2019;Enero;31-01-2019;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2019;Enero;31-01-2019;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2019;Enero;31-01-2019;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2019;Febrero;28-02-2019;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2019;Febrero;28-02-2019;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2019;Febrero;28-02-2019;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2019;Febrero;28-02-2019;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2019;Febrero;28-02-2019;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2019;Febrero;28-02-2019;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2019;Junio;30-06-2019;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2019;Junio;30-06-2019;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2019;Junio;30-06-2019;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2019;Junio;30-06-2019;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2019;Junio;30-06-2019;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2019;Junio;30-06-2019;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2019;Diciembre;31-12-2019;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2019;Diciembre;31-12-2019;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2019;Diciembre;31-12-2019;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2019;Diciembre;31-12-2019;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2019;Diciembre;31-12-2019;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2019;Diciembre;31-12-2019;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2019;Agosto;31-08-2019;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2019;Agosto;31-08-2019;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2019;Agosto;31-08-2019;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2019;Agosto;31-08-2019;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2019;Agosto;31-08-2019;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2019;Agosto;31-08-2019;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2018;Diciembre;31-12-2018;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2018;Diciembre;31-12-2018;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2018;Diciembre;31-12-2018;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2018;Diciembre;31-12-2018;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2018;Diciembre;31-12-2018;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2018;Diciembre;31-12-2018;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2018;Noviembre;30-11-2018;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2018;Noviembre;30-11-2018;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2018;Noviembre;30-11-2018;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2018;Noviembre;30-11-2018;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2018;Noviembre;30-11-2018;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2018;Noviembre;30-11-2018;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2018;Octubre;31-10-2018;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2018;Octubre;31-10-2018;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2018;Octubre;31-10-2018;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2018;Octubre;31-10-2018;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2018;Octubre;31-10-2018;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2018;Octubre;31-10-2018;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2018;Septiembre;30-09-2018;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2018;Septiembre;30-09-2018;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2018;Septiembre;30-09-2018;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2018;Septiembre;30-09-2018;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2018;Septiembre;30-09-2018;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2018;Septiembre;30-09-2018;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2018;Agosto;31-08-2018;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2018;Agosto;31-08-2018;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2018;Agosto;31-08-2018;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2018;Agosto;31-08-2018;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2018;Agosto;31-08-2018;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2018;Agosto;31-08-2018;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2018;Marzo;31-03-2018;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2018;Marzo;31-03-2018;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2018;Marzo;31-03-2018;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2018;Marzo;31-03-2018;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2018;Marzo;31-03-2018;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2018;Enero;31-01-2018;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2018;Enero;31-01-2018;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2018;Enero;31-01-2018;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2018;Enero;31-01-2018;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2018;Enero;31-01-2018;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2018;Mayo;31-05-2018;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2018;Mayo;31-05-2018;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2018;Mayo;31-05-2018;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2018;Mayo;31-05-2018;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2018;Mayo;31-05-2018;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2018;Mayo;31-05-2018;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2018;Junio;30-06-2018;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2018;Junio;30-06-2018;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2018;Abril;30-04-2018;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2018;Abril;30-04-2018;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2018;Abril;30-04-2018;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2018;Abril;30-04-2018;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2018;Abril;30-04-2018;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2018;Abril;30-04-2018;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2018;Febrero;28-02-2018;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2018;Febrero;28-02-2018;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2018;Febrero;28-02-2018;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2018;Febrero;28-02-2018;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2018;Febrero;28-02-2018;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2018;Julio;31-07-2018;SI;PASIVOS CORPORACION MUNICIPAL ADMINISTRACION
CM008;15-11-2021;2018;Julio;31-07-2018;SI;PASIVOS CORPORACION MUNICIPAL BIBLIOTECAS
CM008;15-11-2021;2018;Julio;31-07-2018;SI;PASIVOS CORPORACION MUNICIPAL CEMENTERIO
CM008;15-11-2021;2018;Julio;31-07-2018;SI;PASIVOS CORPORACION MUNICIPAL EDUCACION
CM008;15-11-2021;2018;Julio;31-07-2018;SI;PASIVOS CORPORACION MUNICIPAL JARDINES
CM008;15-11-2021;2018;Julio;31-07-2018;SI;PASIVOS CORPORACION MUNICIPAL SALUD
CM008;15-11-2021;2017;Diciembre;31-12-2017;SI;PASIVOS CORPORACION MUNICIPAL DICIEMBRE 2017 EDUCACION
CM008;15-11-2021;2017;Diciembre;31-12-2017;SI;PASIVOS CORPORACION MUNICIPAL DICIEMBRE 2017 SALUD
CM008;15-11-2021;2017;Noviembre;30-11-2017;SI;PASIVOS CORPORACION MUNICIPAL NOVIEMBRE 2017
CM008;15-11-2021;2017;Octubre;31-10-2017;SI;PASIVOS CORPORACION MUNICIPAL OCTUBRE 2017
CM008;15-11-2021;2017;Septiembre;30-09-2017;SI;PASIVOS CORPORACION MUNICIPAL SEPTIEMBRE 2017
CM008;15-11-2021;2017;Agosto;31-08-2017;SI;PASIVOS CORPORACION MUNICIPAL AGOSTO 2017
CM008;15-11-2021;2017;Julio;31-07-2017;SI;PASIVOS CORPORACION MUNICIPAL JULIO 2017
CM008;15-11-2021;2017;Junio;30-06-2017;SI;PASIVOS CORPORACION MUNICIPAL JUNIO 2017
CM008;15-11-2021;2017;Mayo;31-05-2017;SI;PASIVOS CORPORACION MUNICIPAL MAYO 2017
CM008;15-11-2021;2017;Abril;30-04-2017;SI;PASIVOS CORPORACION MUNICIPAL ABRIL 2017
CM008;15-11-2021;2017;Marzo;31-03-2017;SI;PASIVOS CORPORACION MUNICIPAL MARZO 2017
CM008;15-11-2021;2017;Febrero;28-02-2017;SI;PASIVOS CORPORACION MUNICIPAL FEBRERO 2017
CM008;15-11-2021;2017;Enero;31-01-2017;SI;PASIVOS CORPORACION MUNICIPAL ENERO 2017
CM008;15-11-2021;2016;Diciembre;31-12-2016;SI;PASIVOS CORPORACION MUNICIPAL DICIEMBRE 2016
CM008;15-11-2021;2016;Noviembre;30-11-2016;SI;PASIVOS CORPORACION MUNICIPAL NOVIEMBRE 2016
CM008;15-11-2021;2016;Octubre;31-10-2016;SI;PASIVOS CORPORACION MUNICIPAL OCTUBRE 2016
CM008;15-11-2021;2016;Septiembre;30-09-2016;SI;PASIVOS CORPORACION MUNICIPAL SEPTIEMBRE 2016
CM008;15-11-2021;2016;Agosto;31-08-2016;SI;PASIVOS CORPORACION MUNICIPAL AGOSTO 2016
CM008;15-11-2021;2016;Julio;31-07-2016;SI;PASIVOS CORPORACION MUNICIPAL JULIO 2016
CM008;15-11-2021;2016;Junio;30-06-2016;SI;PASIVOS CORPORACION MUNICIPAL JUNIO 2016
CM008;15-11-2021;2016;Mayo;31-05-2016;SI;PASIVOS CORPORACION MUNICIPAL MAYO 2016
CM008;15-11-2021;2016;Abril;30-04-2016;SI;PASIVOS CORPORACION MUNICIPAL ABRIL 2016
CM008;15-11-2021;2016;Marzo;31-03-2016;SI;PASIVOS CORPORACION MUNICIPAL MARZO 2016
CM008;15-11-2021;2016;Febrero;28-02-2016;SI;PASIVOS CORPORACION MUNICIPAL FEBRERO 2016
CM008;15-11-2021;2016;Enero;31-01-2016;SI;PASIVOS CORPORACION MUNICIPAL ENERO 2016
CM008;15-11-2021;2015;Diciembre;31-12-2015;SI;PASIVOS CORPORACION MUNICIPAL DICIEMBRE 2015
CM008;15-11-2021;2015;Noviembre;30-11-2015;SI;PASIVOS CORPORACION MUNICIPAL NOVIEMBRE 2015
CM008;15-11-2021;2015;Octubre;31-10-2015;SI;PASIVOS CORPORACION MUNICIPAL OCTUBRE 2015
